Codigo,Fabricante,Descricao dos Produtos,UN,EAN/GTIN,Quantidade,Valor,Contar Nome,Contar Barcode,EAN SEARCH,TÍTULO
19988,GREK (BICICLETAS),BREAK LIGHT C/SETA,UN-UN,,12,"39,90",1,,,
3949,GREK (BICICLETAS),BREAK LIGHT C/SETA IMPORTADO,UN-UN,,,"26,50",1,,,
7803,SEVEN COMERCIO ATACA,BREU IGUACU KG,KG-KG,SEM GTIN,"90,8600","52,50",1,,,
13596,PARAFUSOS,BRIDES 200 POLEGADAS,PC-PC,7892183014928,1,"133,00",1,1,https://www.ean-search.org/?q=7892183014928,
22352,IRWIN,"BROCA 3PTS 110MMX08 8,00MM",UN-UN,,6,"13,90",1,,,
22350,IRWIN,"BROCA 3PTS 75MMX04 4,00MM",UN-UN,,2,"11,90",1,,,
22351,IRWIN,"BROCA 3PTS 90MMX06 6,00MM",UN-UN,,5,"12,90",1,,,
21649,BRASFORT,BROCA ACO RAPIDO 3 A 8MM,UN-UN,7898094339488,6,"28,90",1,1,https://www.ean-search.org/?q=7898094339488,
8998,IRWIN,"BROCA A�O RAP 1,5MM",UN-UN,,,"5,70",1,,,
9016,IRWIN,BROCA A�O RAP 1/16,UN-UN,,381,"10,50",1,,,
9017,IRWIN,BROCA A�O RAP 1/2,UN-UN,,,"22,90",1,,,
9018,IRWIN,BROCA A�O RAP 1/4,UN-UN,,462,"14,90",1,,,
9019,IRWIN,BROCA A�O RAP 1/8,UN-UN,2000000059402,938,"7,50",1,1,https://www.ean-search.org/?q=2000000059402,
9012,IRWIN,"BROCA A�O RAP 10,0MM",UN-UN,,,"21,90",1,,,
9013,IRWIN,"BROCA A�O RAP 10,5MM",UN-UN,,,"23,90",1,,,
9014,IRWIN,"BROCA A�O RAP 11,0MM",UN-UN,,1,"18,90",1,,,
9039,IRWIN,"BROCA A�O RAP 11,5MM",UN-UN,,,"26,90",1,,,
9020,IRWIN,BROCA A�O RAP 11/64,UN-UN,,49,"9,50",1,,,
9015,IRWIN,"BROCA A�O RAP 12,0MM",UN-UN,,,"21,00",1,,,
9021,IRWIN,BROCA A�O RAP 13/64,UN-UN,,5,"7,90",1,,,
9022,IRWIN,BROCA A�O RAP 15/64,UN-UN,,,"9,90",1,,,
9025,IRWIN,BROCA A�O RAP 17/64,UN-UN,,,"12,50",1,,,
9000,IRWIN,"BROCA A�O RAP 2,5MM",UN-UN,,,"4,50",1,,,
9026,IRWIN,BROCA A�O RAP 3/16,UN-UN,,27,"9,90",1,,,
9027,IRWIN,BROCA A�O RAP 3/32,UN-UN,7897095062340,26,"9,90",1,1,https://www.ean-search.org/?q=7897095062340,
9023,IRWIN,BROCA A�O RAP 3/4,UN-UN,7897095000397,7,"242,00",1,1,https://www.ean-search.org/?q=7897095000397,
9028,IRWIN,BROCA A�O RAP 3/8,UN-UN,,16,"24,90",1,,,
9004,IRWIN,"BROCA A�O RAP 4,5MM",UN-UN,,,"4,40",1,,,
9003,IRWIN,BROCA A�O RAP 4MM,UN-UN,,,"4,20",1,,,
9029,IRWIN,BROCA A�O RAP 5/16,UN-UN,,77,"16,50",1,,,
9030,IRWIN,BROCA A�O RAP 5/32,UN-UN,2000000073378,32,"8,90",1,1,https://www.ean-search.org/?q=2000000073378,
9031,IRWIN,BROCA A�O RAP 5/64,UN-UN,7897095000045,632,"8,50",1,1,https://www.ean-search.org/?q=7897095000045,
9007,IRWIN,"BROCA A�O RAP 6,0MM",UN-UN,,,"7,90",1,,,
9009,IRWIN,"BROCA A�O RAP 7,0MM",UN-UN,,,"9,90",1,,,
11981,IRWIN,"BROCA A�O RAP 7,5MM",UN-UN,,2,"11,90",1,,,
9032,IRWIN,BROCA A�O RAP 7/16,UN-UN,,2,"21,00",1,,,
9033,IRWIN,BROCA A�O RAP 7/32,UN-UN,,652,"8,90",1,,,
9034,IRWIN,BROCA A�O RAP 7/64,UN-UN,7897095000069,26,"7,90",1,1,https://www.ean-search.org/?q=7897095000069,
9010,IRWIN,"BROCA A�O RAP 8,0MM",UN-UN,,19,"12,50",1,,,
9037,IRWIN,"BROCA A�O RAP 8,5MM",UN-UN,,,"13,90",1,,,
9011,IRWIN,"BROCA A�O RAP 9,0MM",UN-UN,,4,"16,90",1,,,
9038,IRWIN,"BROCA A�O RAP 9,5MM",UN-UN,,11,"18,90",1,,,
9035,IRWIN,BROCA A�O RAP 9/32MM,UN-UN,,51,"18,50",1,,,
9036,IRWIN,BROCA A�O RAP 9/64,UN-UN,2000000059167,36,"8,50",1,1,https://www.ean-search.org/?q=2000000059167,
8997,IRWIN,"BROCA A�O RAPID 1,00MM",UN-UN,,,"5,30",1,,,
8999,IRWIN,"BROCA A�O RAPID 2,00MM",UN-UN,,120,"5,80",1,,,
9001,IRWIN,"BROCA A�O RAPID 3,00MM",UN-UN,,,"4,90",1,,,
9002,IRWIN,"BROCA A�O RAPID 3,5MM",UN-UN,,,"4,10",1,,,
9005,IRWIN,"BROCA A�O RAPID 5,0MM",UN-UN,,,"4,80",1,,,
9006,IRWIN,"BROCA A�O RAPID 5,5MM",UN-UN,,,"4,90",1,,,
9008,IRWIN,"BROCA A�O RAPID 6,5MM",UN-UN,,,"9,50",1,,,
20984,IRWIN,BROCA A�O RAPIDO 11/32,UN-UN,,22,"15,90",1,,,
9043,IRWIN,BROCA CHATA 1 IRWIN,UN-UN,7897095035818,12,"39,00",1,1,https://www.ean-search.org/?q=7897095035818,
3309,UYUSTOOLS,"BROCA CHATA 1"" (BCP001)",UN-UN,SEM GTIN,,"5,30",1,,,
3307,UYUSTOOLS,BROCA CHATA 1.1/2 (BCP112),UN-UN,SEM GTIN,,"5,90",1,,,
9041,IRWIN,BROCA CHATA 1.1/2 IRWIN,UN-UN,7897095035856,9,"53,90",1,1,https://www.ean-search.org/?q=7897095035856,
9042,IRWIN,BROCA CHATA 1.1/4,UN-UN,7897095035832,11,"51,00",1,1,https://www.ean-search.org/?q=7897095035832,
3308,UYUSTOOLS,BROCA CHATA 1.1/4 (CP114),UN-UN,SEM GTIN,,"5,50",1,,,
3303,PISA,BROCA CHATA 1/2 HF,UN-UN,SEM GTIN,,"3,90",1,,,
14689,IRWIN,BROCA CHATA 1/2 IRWIN,UN-UN,7897095035733,9,"29,90",1,1,https://www.ean-search.org/?q=7897095035733,
7815,UYUSTOOLS,BROCA CHATA 1/4,UN-UN,,,"3,40",2,,,
14687,IRWIN,BROCA CHATA 1/4,UN-UN,7897095035696,8,"29,90",2,1,https://www.ean-search.org/?q=7897095035696,
9455,RACUIA/TERUYA,BROCA CHATA 26MM,UN-UN,7897181969010,6,"6,80",2,1,https://www.ean-search.org/?q=7897181969010,
9040,IRWIN,BROCA CHATA 26MM,UN-UN,7897095037614,1,"31,90",2,1,https://www.ean-search.org/?q=7897095037614,
3304,PISA,BROCA CHATA 3/4 HF,UN-UN,6922711084794,,"4,40",1,1,https://www.ean-search.org/?q=6922711084794,
14691,IRWIN,BROCA CHATA 3/4 IRWIN,UN-UN,7897095035771,8,"36,00",1,1,https://www.ean-search.org/?q=7897095035771,
9044,IRWIN,BROCA CHATA 3/8,UN-UN,7897095035719,7,"29,90",1,1,https://www.ean-search.org/?q=7897095035719,
9628,PISA,BROCA CHATA 3/8 HF,UN-UN,6922711084749,2,"3,20",1,1,https://www.ean-search.org/?q=6922711084749,
14688,IRWIN,BROCA CHATA 5/16,UN-UN,7897095035702,7,"29,90",1,1,https://www.ean-search.org/?q=7897095035702,
3305,PISA,BROCA CHATA 5/8 (BCP508),UN-UN,SEM GTIN,10,"4,20",1,,,
14690,IRWIN,BROCA CHATA 5/8 IRWIN,UN-UN,7897095035757,6,"36,00",1,1,https://www.ean-search.org/?q=7897095035757,
9045,IRWIN,BROCA CHATA 7/16,UN-UN,7897095035726,7,"27,90",1,1,https://www.ean-search.org/?q=7897095035726,
9046,IRWIN,BROCA CHATA 7/8,UN-UN,7897095012604,8,"32,90",1,1,https://www.ean-search.org/?q=7897095012604,
3306,UYUSTOOLS,BROCA CHATA 7/8 (BCP708),UN-UN,7894118225119,,"4,90",1,1,https://www.ean-search.org/?q=7894118225119,
11361,IRWIN,BROCA CHATA 9/16,UN-UN,7897095035740,9,"36,00",1,1,https://www.ean-search.org/?q=7897095035740,
17337,PISA,BROCA CHATA 9/16 HF,UN-UN,6922711084770,,"4,50",1,1,https://www.ean-search.org/?q=6922711084770,
4379,BARZEL (STARFER),BROCA CHATA CURTA 26MM,UN-UN,7891638034696,,"9,90",1,1,https://www.ean-search.org/?q=7891638034696,
12153,BARZEL (STARFER),BROCA CHATA CURTA 35MM,UN-UN,7891638034702,7,"31,00",1,1,https://www.ean-search.org/?q=7891638034702,
21414,BRASFORT,BROCA CHATA MADEIRA 1.1/2,UN-UN,,,"10,90",1,,,
9584,BRAS PLANET,BROCA CHATA MADEIRA 1.1/4,UN-UN,7898094336876,2,"10,90",1,1,https://www.ean-search.org/?q=7898094336876,
21408,BRASFORT,BROCA CHATA MADEIRA 1/2,UN-UN,7898094336722,2,"8,50",1,1,https://www.ean-search.org/?q=7898094336722,
21404,BRASFORT,BROCA CHATA MADEIRA 1/4,UN-UN,7898094336562,2,"5,70",1,1,https://www.ean-search.org/?q=7898094336562,
21413,BRASFORT,BROCA CHATA MADEIRA 1�,UN-UN,7898094330492,,"9,90",1,1,https://www.ean-search.org/?q=7898094330492,
21411,BRASFORT,BROCA CHATA MADEIRA 3/4,UN-UN,7898094330478,,"8,90",1,1,https://www.ean-search.org/?q=7898094330478,
21406,BRASFORT,BROCA CHATA MADEIRA 3/8,UN-UN,7898094336678,-1,"6,50",1,1,https://www.ean-search.org/?q=7898094336678,
21405,BRASFORT,BROCA CHATA MADEIRA 5/16,UN-UN,7898094336654,1,"5,90",1,1,https://www.ean-search.org/?q=7898094336654,
21410,BRASFORT,BROCA CHATA MADEIRA 5/8,UN-UN,7898094330461,,"8,50",1,1,https://www.ean-search.org/?q=7898094330461,
21407,BRASFORT,BROCA CHATA MADEIRA 7/16,UN-UN,7898094337002,1,"6,50",1,1,https://www.ean-search.org/?q=7898094337002,
21412,BRASFORT,BROCA CHATA MADEIRA 7/8,UN-UN,7898094330485,,"9,50",1,1,https://www.ean-search.org/?q=7898094330485,
21409,BRASFORT,BROCA CHATA MADEIRA 9/16,UN-UN,7898094330454,1,"7,90",1,1,https://www.ean-search.org/?q=7898094330454,
16950,BARZEL (STARFER),"BROCA CHATA P/MADEIRA 1""",UN-UN,7891638015169,1,"12,90",1,1,https://www.ean-search.org/?q=7891638015169,
20637,JOMARCA,BROCA CHATA P/MADEIRA 1',UN-UN,,,"12,90",1,,,
16952,BARZEL (STARFER),BROCA CHATA P/MADEIRA 1.1/2,UN-UN,7891638034450,6,"24,50",1,1,https://www.ean-search.org/?q=7891638034450,
16951,BARZEL (STARFER),BROCA CHATA P/MADEIRA 1.1/4,UN-UN,7891638034436,1,"21,90",1,1,https://www.ean-search.org/?q=7891638034436,
16521,BARZEL (STARFER),BROCA CHATA P/MADEIRA 1/2,UN-UN,7891638014995,9,"12,90",1,1,https://www.ean-search.org/?q=7891638014995,
16518,BARZEL (STARFER),BROCA CHATA P/MADEIRA 1/4,UN-UN,7891638015091,11,"21,50",1,1,https://www.ean-search.org/?q=7891638015091,
1754,BRASFORT,BROCA CHATA P/MADEIRA 26MM,UN-UN,7898094336548,-1,"11,50",1,1,https://www.ean-search.org/?q=7898094336548,
16522,BARZEL (STARFER),BROCA CHATA P/MADEIRA 3/4,UN-UN,7891638015145,13,"19,90",1,1,https://www.ean-search.org/?q=7891638015145,
16520,BARZEL (STARFER),BROCA CHATA P/MADEIRA 3/8,UN-UN,7891638015114,,"8,30",1,1,https://www.ean-search.org/?q=7891638015114,
16519,BARZEL (STARFER),BROCA CHATA P/MADEIRA 5/16,UN-UN,7891638015107,6,"12,90",1,1,https://www.ean-search.org/?q=7891638015107,
16953,BARZEL (STARFER),BROCA CHATA P/MADEIRA 5/8,UN-UN,7891638015138,6,"23,50",1,1,https://www.ean-search.org/?q=7891638015138,
16523,BARZEL (STARFER),BROCA CHATA P/MADEIRA 7/8,UN-UN,7891638015152,7,"22,50",1,1,https://www.ean-search.org/?q=7891638015152,
17334,BARZEL (STARFER),BROCA CHATA P/MADEIRA 9/16,UN-UN,7891638015121,5,"22,90",1,1,https://www.ean-search.org/?q=7891638015121,
11982,IRWIN,BROCA DE ACO RAPIDO 11 MM,UN-UN,,,"24,90",1,,,
11983,IRWIN,BROCA DE ACO RAPIDO 12MM,UN-UN,,,"27,90",1,,,
5888,IRWIN,BROCA DE ACO RAPIDO 13MM,UN-UN,,,,1,,,
22513,TRAMONTINA,BROCA DE A�O RAPIDO 1/16,UN-UN,,30,"3,50",1,,,
22512,TRAMONTINA,BROCA DE A�O RAPIDO 1/32,UN-UN,,30,"3,00",1,,,
22521,TRAMONTINA,BROCA DE A�O RAPIDO 1/4,UN-UN,,50,"10,90",1,,,
22517,TRAMONTINA,BROCA DE A�O RAPIDO 1/8,UN-UN,,50,"6,90",1,,,
22520,TRAMONTINA,BROCA DE A�O RAPIDO 3/16,UN-UN,,50,"8,50",1,,,
22515,TRAMONTINA,BROCA DE A�O RAPIDO 3/32,UN-UN,,30,"4,50",1,,,
22522,TRAMONTINA,BROCA DE A�O RAPIDO 5/16,UN-UN,,40,"15,90",1,,,
22519,TRAMONTINA,BROCA DE A�O RAPIDO 5/32,UN-UN,,50,"7,50",1,,,
22514,TRAMONTINA,BROCA DE A�O RAPIDO 5/64,UN-UN,,30,"3,90",1,,,
22516,TRAMONTINA,BROCA DE A�O RAPIDO 7/64,UN-UN,,30,"6,50",1,,,
22518,TRAMONTINA,BROCA DE A�O RAPIDO 9/64,UN-UN,,50,"7,90",1,,,
22510,TRAMONTINA,BROCA DE CONCRETO 10.MMM,UN-UN,,50,"15,50",1,,,
22511,TRAMONTINA,BROCA DE CONCRETO 12.MM,UN-UN,,20,"17,50",1,,,
22503,TRAMONTINA,BROCA DE CONCRETO 3.0MM,UN-UN,,50,"3,50",1,,,
22504,TRAMONTINA,BROCA DE CONCRETO 4.0MM,UN-UN,,49,"3,90",1,,,
22506,TRAMONTINA,BROCA DE CONCRETO 5.0MM,UN-UN,,48,"5,50",1,,,
22507,TRAMONTINA,BROCA DE CONCRETO 6.0MM,UN-UN,,60,"6,90",1,,,
22508,TRAMONTINA,BROCA DE CONCRETO 7.0MM,UN-UN,,59,"7,50",1,,,
22509,TRAMONTINA,BROCA DE CONCRETO 8.0MM,UN-UN,,60,"10,90",1,,,
22523,TRAMONTINA,BROCA DE MADEIRA 3.0MM,UN-UN,,10,"3,50",1,,,
22524,TRAMONTINA,BROCA DE MADEIRA 4.0MM,UN-UN,,10,"3,90",1,,,
22525,TRAMONTINA,BROCA DE MADEIRA 5.0MM,UN-UN,,10,"4,90",1,,,
11365,IRWIN,BROCA DSD PLUS 10X260MM,UN-UN,7897095040317,4,"33,90",1,1,https://www.ean-search.org/?q=7897095040317,
17262,EXTRA,BROCA MOURAO 1/4,UN-UN,SEM GTIN,2,"16,90",1,,,
9048,IRWIN,"BROCA P/CONCR 10,0MM",UN-UN,,46,"21,90",1,,,
9053,IRWIN,"BROCA P/CONCR 3/16 5,0MM",UN-UN,,17,"11,90",1,,,
9051,IRWIN,"BROCA P/CONCRETO 1/4 6,5 MM",UN-UN,7897095014134,4,"13,90",1,1,https://www.ean-search.org/?q=7897095014134,
9052,IRWIN,"BROCA P/CONCRETO 1/8 3,0 MM",UN-UN,,505,"8,50",1,,,
9049,IRWIN,"BROCA P/CONCRETO 12,0 MM",UN-UN,,99,"27,90",1,,,
9054,IRWIN,"BROCA P/CONCRETO 3/8 9,5MM",UN-UN,7897095014172,19,"17,50",1,1,https://www.ean-search.org/?q=7897095014172,
9058,IRWIN,"BROCA P/CONCRETO 5/16 8,0 MM",UN-UN,2000000093444,708,"16,50",1,1,https://www.ean-search.org/?q=2000000093444,
9059,IRWIN,"BROCA P/CONCRETO 5/32 4,0 MM",UN-UN,,84,"11,50",1,,,
9047,IRWIN,"BROCA P/CONCRETO 6,0 MM",UN-UN,7897095062906,11,"12,90",1,1,https://www.ean-search.org/?q=7897095062906,
9060,IRWIN,"BROCA P/CONCRETO 9/32 7,0 MM",UN-UN,2000000053820,618,"14,50",1,1,https://www.ean-search.org/?q=2000000053820,
6943,JOMARCA,BROCA P/DOBRADI�A 26MM,UN-UN,7892183540366,,"31,90",1,1,https://www.ean-search.org/?q=7892183540366,
6942,JOMARCA,BROCA P/DOBRADI�A 35MM,UN-UN,7892183540373,6,"39,90",1,1,https://www.ean-search.org/?q=7892183540373,
17255,EXTRA,BROCA P/FURADOR ACOPLAVEL FERMAT,UN-UN,SEM GTIN,,"9,90",1,,,
18481,"WESTER ""ETILUX""",BROCA P/MADEIRA 5PCS 4/10,UN-UN,,1,"7,50",1,,,
18529,"WESTER ""ETILUX""",BROCA P/MADEIRA C/8PCS,UN-UN,,1,"12,50",1,,,
9068,IRWIN,BROCA P/TELHA 1/4 X 250MM,UN-UN,7897095008669,18,"37,50",1,1,https://www.ean-search.org/?q=7897095008669,
9070,IRWIN,BROCA P/TELHA 19/64 X 280 MM,UN-UN,7897095008683,14,"36,90",1,1,https://www.ean-search.org/?q=7897095008683,
9072,IRWIN,BROCA P/TELHA 3/8 320 MM,UN-UN,7897095008706,12,"76,50",1,1,https://www.ean-search.org/?q=7897095008706,
9071,IRWIN,BROCA P/TELHA 5/16 X 280 MM,UN-UN,7897095008690,14,"42,90",1,1,https://www.ean-search.org/?q=7897095008690,
9069,IRWIN,BROCA P/TELHA 9/32 X 250MM,UN-UN,7897095008676,14,"34,00",1,1,https://www.ean-search.org/?q=7897095008676,
16516,RACUIA/TERUYA,BROCA P/TUNGS VIDR/PORC 4MM,UN-UN,SEM GTIN,,"11,90",1,,,
11334,IRWIN,BROCA P/TUNGS VIDR/PORCEL 4MM,UN-UN,7897095023471,6,"19,90",1,1,https://www.ean-search.org/?q=7897095023471,
5900,IRWIN,"BROCA P/VIDRO 6,0 MM IRWIN",UN-UN,7897095023495,6,"21,00",1,1,https://www.ean-search.org/?q=7897095023495,
4869,BOLTH BRASIL,BROCA PORCELANA 10MM,UN-UN,7908086402066,2,"31,90",1,1,https://www.ean-search.org/?q=7908086402066,
4877,BOLTH BRASIL,BROCA PORCELANA 25MM,UN-UN,7908086403230,1,"79,00",1,1,https://www.ean-search.org/?q=7908086403230,
4867,BOLTH BRASIL,BROCA PORCELANA 6MM,UN-UN,7908086402042,,"26,90",1,1,https://www.ean-search.org/?q=7908086402042,
4868,BOLTH BRASIL,BROCA PORCELANA 8MM,UN-UN,7908086402059,5,"29,90",1,1,https://www.ean-search.org/?q=7908086402059,
2753,IRWIN,BROCA SDS PLUS 08 X 210MM,UN-UN,0425269407436,,"25,90",1,1,https://www.ean-search.org/?q=0425269407436,
11364,IRWIN,BROCA SDS PLUS 10 X 160MM,UN-UN,0425269407672,3,"21,00",1,1,https://www.ean-search.org/?q=0425269407672,
9061,IRWIN,BROCA SDS PLUS 10 X 210MM,UN-UN,0425269407740,8,"28,90",1,1,https://www.ean-search.org/?q=0425269407740,
9062,IRWIN,BROCA SDS PLUS 12 X 160MM,UN-UN,7897095040348,9,"22,90",1,1,https://www.ean-search.org/?q=7897095040348,
9063,IRWIN,BROCA SDS PLUS 12 X 210MM,UN-UN,0425269408044,4,"32,90",1,1,https://www.ean-search.org/?q=0425269408044,
9064,IRWIN,BROCA SDS PLUS 13X160,UN-UN,0425269408112,,"24,90",1,1,https://www.ean-search.org/?q=0425269408112,
11362,IRWIN,BROCA SDS PLUS 6 X 110MM,UN-UN,0425269406828,1,"16,90",1,1,https://www.ean-search.org/?q=0425269406828,
11363,IRWIN,BROCA SDS PLUS 6 X 160MM,UN-UN,0425269406996,,"17,90",1,1,https://www.ean-search.org/?q=0425269406996,
9065,IRWIN,BROCA SDS PLUS 6 X 210MM,UN-UN,7897095040195,6,"26,50",1,1,https://www.ean-search.org/?q=7897095040195,
18554,IRWIN,BROCA SDS PLUS 6 X 260MM,UN-UN,7897095040201,11,"31,90",1,1,https://www.ean-search.org/?q=7897095040201,
9066,IRWIN,BROCA SDS PLUS 7 X 110MM,UN-UN,,3,"21,50",1,,,
9067,IRWIN,BROCA SDS PLUS 8 X 110MM,UN-UN,7897095040249,5,"18,90",1,1,https://www.ean-search.org/?q=7897095040249,
18555,IRWIN,BROCA SDS PLUS 8 X 260MM,UN-UN,0425269407504,2,"32,90",1,1,https://www.ean-search.org/?q=0425269407504,
6579,IRWIN,BROCA SDS PLUS 8X160,UN-UN,7897095040256,3,"19,90",1,1,https://www.ean-search.org/?q=7897095040256,
11990,IRWIN,BROCA SDS PLUS 8X210MM,UN-UN,,,"25,90",1,,,
5342,STOCK STORE,BROCA TUBULAR 19MM 3/4,UN-UN,7898022061207,5,"89,00",1,1,https://www.ean-search.org/?q=7898022061207,
5343,STOCK STORE,"BROCA TUBULAR 25MM 1""",UN-UN,7898022061221,3,"99,00",1,1,https://www.ean-search.org/?q=7898022061221,
5344,STOCK STORE,BROCA TUBULAR 30MM 1.1/4,UN-UN,7898022061245,4,"118,00",1,1,https://www.ean-search.org/?q=7898022061245,
5353,STOCK STORE,BROCA TUBULAR 35MM,UN-UN,7898022061313,5,"133,00",1,1,https://www.ean-search.org/?q=7898022061313,
5345,STOCK STORE,"BROCA TUBULAR 40MM 1 5/8""",UN-UN,7898022061320,5,"149,00",1,1,https://www.ean-search.org/?q=7898022061320,
5346,STOCK STORE,"BROCA TUBULAR 45MM 1 3/4""",UN-UN,7898022061337,5,"169,00",1,1,https://www.ean-search.org/?q=7898022061337,
12177,STOCK STORE,BROCA TUBULAR 53MM,UN-UN,7898022061344,6,"189,00",1,1,https://www.ean-search.org/?q=7898022061344,
5347,STOCK STORE,BROCA TUBULAR 60MM,UN-UN,7898022061351,3,"199,00",1,1,https://www.ean-search.org/?q=7898022061351,
12734,STOCK STORE,BROCA TUBULAR 70MM,UN-UN,7898022061382,1,"215,00",1,1,https://www.ean-search.org/?q=7898022061382,
5348,STOCK STORE,BROCA TUBULAR 75MM,UN-UN,7898022061399,1,"229,00",1,1,https://www.ean-search.org/?q=7898022061399,
16517,MAKITA,BROCA TUNGS P/VIDRO/PORCELANA 6MM,UN-UN,SEM GTIN,,"14,90",1,,,
9897,"WESTER ""ETILUX""",BROCA WESTERN 6PCS 1506,UN-UN,7897186015064,,"10,50",1,1,https://www.ean-search.org/?q=7897186015064,
9075,IRWIN,BROCA WIDEA EXTR LONG 3/8,UN-UN,7897095003503,44,"39,50",1,1,https://www.ean-search.org/?q=7897095003503,
9076,IRWIN,BROCA WIDEA EXTR LONG 5/16 330MM,UN-UN,7897095003497,96,"38,90",1,1,https://www.ean-search.org/?q=7897095003497,
9077,IRWIN,BROCA WIDEA EXTRA LONGA 10MM,UN-UN,7897095003510,48,"39,90",1,1,https://www.ean-search.org/?q=7897095003510,
19353,IRWIN,BROCA WIDEA LONGA 10MM X 250MM,UN-UN,7897095013519,4,"33,90",1,1,https://www.ean-search.org/?q=7897095013519,
19354,IRWIN,BROCA WIDEA LONGA 12MM X 250MM,UN-UN,7897095013526,,"45,90",1,1,https://www.ean-search.org/?q=7897095013526,
20388,IRWIN,BROCA WIDIA ESTRA LONGA 13MM,UN-UN,7897095003534,2,"65,00",1,1,https://www.ean-search.org/?q=7897095003534,
9073,IRWIN,BROCA WIDIA EXTR LONG 1/2 330MM,UN-UN,,50,"58,00",1,,,
9074,IRWIN,BROCA WIDIA EXTR LONG 1/4 330MM,UN-UN,7897095003480,46,"36,50",1,1,https://www.ean-search.org/?q=7897095003480,
9078,IRWIN,BROCA WIDIA EXTRA LONGA 12MM,UN-UN,7897095003527,1,"58,00",1,1,https://www.ean-search.org/?q=7897095003527,
8474,COMPEL,BROXA DE SISAL REDONDA BRANCA,UN-UN,SEM GTIN,,"5,50",1,,,
10080,ATLAS,BROXA REDONDA (799),UN-UN,7896380130962,2,"9,50",1,1,https://www.ean-search.org/?q=7896380130962,
10087,ATLAS,"BROXA RETANG 15X5,6CM (800/1)",UN-UN,7896380131068,21,"5,50",1,1,https://www.ean-search.org/?q=7896380131068,
10088,ATLAS,BROXA RETANG 18X8CM (800/2),UN-UN,7896380131075,22,"9,50",1,1,https://www.ean-search.org/?q=7896380131075,
6791,COMPEL,BROXA RETANG GRAND 17X6CM (1032),UN-UN,SEM GTIN,,"3,90",1,,,
9608,ROMA,BROXA RETANGULAR 18X7,UN-UN,7891595000253,11,"7,90",1,1,https://www.ean-search.org/?q=7891595000253,
2755,COMPEL,BROXA RETANGULAR GRANDE 190X76,UN-UN,SEM GTIN,2,"4,50",1,,,
6751,ROMA,BROXA RETANGULAR MD 15.5X5CM,UN-UN,7891595000246,14,"4,90",1,1,https://www.ean-search.org/?q=7891595000246,
8470,COMPEL,BROXA RETANGULAR MEDIA 20X58X169,UN-UN,SEM GTIN,,"2,50",1,,,
21249,ATLAS,BROXINHA ARTISTICA 6,UN-UN,7896380124541,4,"10,90",1,1,https://www.ean-search.org/?q=7896380124541,
16568,MAR-GIRUS,BS1-TOMADA RELE SUP.METAL 15A 127V,UN-UN,7890428115812,,"15,90",1,1,https://www.ean-search.org/?q=7890428115812,
16570,MAR-GIRUS,BS2-TOMADA RELLE SUP.PLAST.15A.127V,UN-UN,7890428152978,,"9,50",1,1,https://www.ean-search.org/?q=7890428152978,
15597,SAINTS,BUCH RED 1/2 X 1/8 LATAO,UN-UN,SEM GTIN,12,"10,50",1,,,
2841,SAINTS,BUCH RED 1/2 X 3/8 LAT,UN-UN,SEM GTIN,,"5,90",1,,,
7078,RAMADA,BUCH RED C/ROSC 1 X 1/2,UN-UN,7897613320099,31,"6,90",1,1,https://www.ean-search.org/?q=7897613320099,
7079,RAMADA,BUCH RED C/ROSC 1 X 3/4,UN-UN,7897613320105,21,"7,50",1,1,https://www.ean-search.org/?q=7897613320105,
7080,RAMADA,BUCH RED C/ROSC 1.1/4 X 3/4,UN-UN,7897613320112,25,"13,90",1,1,https://www.ean-search.org/?q=7897613320112,
7077,RAMADA,"BUCH RED C/ROSC 3/4"" X 1/2""",UN-UN,7897613320082,235,"2,90",1,1,https://www.ean-search.org/?q=7897613320082,
7083,RAMADA,BUCH RED ROSC 1.1/2 X 1,UN-UN,7897613320143,35,"8,50",1,1,https://www.ean-search.org/?q=7897613320143,
7084,RAMADA,BUCH RED ROSC 1.1/2 X 1.1/4,UN-UN,7897613320150,20,"18,90",1,1,https://www.ean-search.org/?q=7897613320150,
7082,RAMADA,BUCH RED ROSC 1.1/2 X 3/4,UN-UN,7897613320136,66,"8,90",1,1,https://www.ean-search.org/?q=7897613320136,
7081,RAMADA,BUCH RED ROSC 1.1/4 X 1,UN-UN,7897613320129,,"13,50",1,1,https://www.ean-search.org/?q=7897613320129,
7652,RAMADA,BUCH RED ROSC 2 X 1.1/2,UN-UN,7897613320181,1,"19,90",1,1,https://www.ean-search.org/?q=7897613320181,
7086,RAMADA,BUCH RED ROSC 2 X 1.1/4,UN-UN,7897613337219,17,"15,90",1,1,https://www.ean-search.org/?q=7897613337219,
7085,RAMADA,"BUCH RED ROSC 2"" X 1""",UN-UN,7897613320167,4,"14,90",1,1,https://www.ean-search.org/?q=7897613320167,
19614,MEXICHEM,BUCH REDU� ROSC 1 X 1/2,UN-UN,7891960110129,24,"3,30",1,1,https://www.ean-search.org/?q=7891960110129,
2085,MEXICHEM,BUCH REDU� SOLD CURT 32X25MM,UN-UN,7891960120326,72,"1,70",1,1,https://www.ean-search.org/?q=7891960120326,
17615,EXTRA,BUCHA CROMADA P/ASSENTO,UN-UN,SEM GTIN,-1,"4,90",1,,,
11779,RACUIA/TERUYA,BUCHA DE 1.1/4,UN-UN,SEM GTIN,26,"1,40",1,,,
